id,text,county,created_at,sentiment_score,sentiment_label,keywords,retweet_count,favorite_count,source_type,username,location,title,source,url,health_relevance_score,interest_score,keyword,geo_location,disease_type,outbreak_status,case_count,date,outbreak_occurred,health_relevance_score_computed,is_recent,is_weekend,text_length,word_count,has_county,is_social_media,is_news,is_official,engagement_score,high_engagement
30,Health officials in Kilifi County have confirmed multiple cases of malaria. Residents are experiencing symptoms including nausea and nausea. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kilifi,2025-08-15 22:44:32.884247,-0.2844100894505287,negative,"['malaria', 'kilifi']",0,0,news,,,Malaria cases surge in Kilifi County,Capital FM,https://synthetic-news.ke/article/1755287072_29,0.7657104367970267,0.0,,,,,,2025-08-15,0,0.2307692307692307,False,False,279,42,1,0,1,1,0,0
31,Health officials in Kakamega County have confirmed multiple cases of diarrhea. Residents are experiencing symptoms including fatigue and fatigue. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kakamega,2025-07-19 20:44:32.884247,-0.3172259376348353,negative,"['diarrhea', 'kakamega']",0,0,news,,,Ministry of Health issues Diarrhea alert for Kakamega,The Standard,https://synthetic-news.ke/article/1752947072_30,0.7992915599658189,0.0,,,,,,2025-07-19,0,0.3076923076923077,False,True,284,42,1,0,1,1,0,0
468,"Starting a medical facility in Kenya, whether a small dispensary, clinic, or hospital, requires proper planning.
It also requires compliance with regulations and licensing from the Kenya Medical Pra… [+2769 chars]",,2025-09-28 16:45:01.000000,0.0,,"['hospital', 'clinic']",0,0,news,,,How To Start A Medical Facility In Kenya: Step-by-Step Guide,News API,https://thekenyatimes.com/health/start-medical-facility/,,0.0,,,,,,2025-09-28,0,0.1538461538461538,False,True,214,31,0,0,1,1,0,0
32,The Nyeri County health department is investigating a suspected measles outbreak. Several residents have presented with fever and fever. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nyeri,2025-10-08 02:44:32.884247,-0.3120293407454759,negative,"['measles', 'nyeri']",0,0,news,,,Health workers respond to Measles cases in Nyeri,Capital FM,https://synthetic-news.ke/article/1759880672_31,0.9173233648935866,0.0,,,,,,2025-10-08,0,0.4615384615384615,False,False,269,36,1,0,1,1,0,0
33,The Kakamega County health department is investigating a suspected pneumonia outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kakamega,2025-09-25 04:44:32.884247,-0.2756169117419154,negative,"['pneumonia', 'kakamega']",0,0,news,,,Kakamega hospitals overwhelmed with Pneumonia patients,KBC News,https://synthetic-news.ke/article/1758764672_32,0.8012721713020438,0.0,,,,,,2025-09-25,0,0.3846153846153846,False,False,274,36,1,0,1,1,0,0
34,The Thika County health department is investigating a suspected covid outbreak. Several residents have presented with pain and pain. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,thika,2025-07-14 05:44:32.884247,-0.3176190860727658,negative,"['covid', 'thika']",0,0,news,,,Residents urged to take precautions as Covid spreads in Thika,Health Kenya,https://synthetic-news.ke/article/1752461072_33,0.8826175811510663,0.0,,,,,,2025-07-14,0,0.4615384615384615,False,False,265,36,1,0,1,1,0,0
35,"Machakos County is experiencing an increase in influenza cases. Local hospitals have reported patients with headache, headache, and headache. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",machakos,2025-08-22 07:44:32.893460,-0.3870691225912664,negative,"['influenza', 'machakos']",0,0,news,,,Influenza outbreak: Machakos County affected,Capital FM,https://synthetic-news.ke/article/1755837872_34,0.7445094763920634,0.0,,,,,,2025-08-22,1,0.5384615384615384,False,False,271,36,1,0,1,1,0,0
36,"Bungoma County is experiencing an increase in measles cases. Local hospitals have reported patients with sweating, sweating, and sweating. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",bungoma,2025-07-31 21:44:32.893460,-0.3056266214633775,negative,"['measles', 'bungoma']",0,0,news,,,Bungoma County reports increase in Measles infections,Daily Nation,https://synthetic-news.ke/article/1753987472_35,0.807510285993149,0.0,,,,,,2025-07-31,0,0.1538461538461538,False,False,268,36,1,0,1,1,0,0
37,The Kilifi County health department is investigating a suspected malaria outbreak. Several residents have presented with sweating and sweating. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kilifi,2025-08-19 18:44:32.893460,-0.229938645457416,negative,"['malaria', 'kilifi']",0,0,news,,,Health officials investigate Malaria outbreak in Kilifi,Kenya Medical Times,https://synthetic-news.ke/article/1755618272_36,0.8709886769389785,0.0,,,,,,2025-08-19,0,0.4615384615384615,False,False,276,36,1,0,1,1,0,0
38,Health officials in Nairobi County have confirmed multiple cases of measles. Residents are experiencing symptoms including weakness and weakness. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,nairobi,2025-07-30 09:44:32.895994,-0.3008672808467383,negative,"['measles', 'nairobi']",0,0,news,,,Health officials investigate Measles outbreak in Nairobi,KBC News,https://synthetic-news.ke/article/1753857872_37,0.8183825791491024,0.0,,,,,,2025-07-30,0,0.3076923076923077,False,False,284,42,1,0,1,1,0,0
39,Health officials in Malindi County have confirmed multiple cases of meningitis. Residents are experiencing symptoms including sweating and sweating. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,malindi,2025-09-11 20:44:32.895994,-0.2161902677852615,negative,"['meningitis', 'malindi']",0,0,news,,,Meningitis outbreak: Malindi County affected,Health Kenya,https://synthetic-news.ke/article/1757612672_38,0.8843581760541372,0.0,,,,,,2025-09-11,0,0.3076923076923077,False,False,287,42,1,0,1,1,0,0
40,"Garissa County is experiencing an increase in measles cases. Local hospitals have reported patients with vomiting, vomiting, and vomiting. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",garissa,2025-07-22 22:44:32.895994,-0.3320562676427897,negative,"['measles', 'garissa']",0,0,news,,,Measles cases surge in Garissa County,Health Kenya,https://synthetic-news.ke/article/1753213472_39,0.8090624614438169,0.0,,,,,,2025-07-22,0,0.1538461538461538,False,False,268,36,1,0,1,1,0,0
41,"Eldoret County is experiencing an increase in influenza cases. Local hospitals have reported patients with weakness, weakness, and weakness. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",eldoret,2025-10-05 03:44:32.895994,-0.3825774520548223,negative,"['influenza', 'eldoret']",0,0,news,,,Residents urged to take precautions as Influenza spreads in Eldoret,Kenya Health News,https://synthetic-news.ke/article/1759625072_40,0.8736874693814556,0.0,,,,,,2025-10-05,0,0.3076923076923077,False,True,270,36,1,0,1,1,0,0
42,The Mombasa County health department is investigating a suspected measles outbreak. Several residents have presented with vomiting and vomiting. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,mombasa,2025-07-14 04:44:32.895994,-0.2643164943107329,negative,"['measles', 'mombasa']",0,0,news,,,Residents urged to take precautions as Measles spreads in Mombasa,KBC News,https://synthetic-news.ke/article/1752457472_41,0.7333234226347866,0.0,,,,,,2025-07-14,0,0.3076923076923077,False,False,277,36,1,0,1,1,0,0
43,The Thika County health department is investigating a suspected influenza outbreak. Several residents have presented with headache and headache. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,thika,2025-09-18 19:44:32.895994,-0.3761386456021717,negative,"['influenza', 'thika']",0,0,news,,,Health workers respond to Influenza cases in Thika,Kenya Health News,https://synthetic-news.ke/article/1758213872_42,0.7659938105718669,0.0,,,,,,2025-09-18,0,0.4615384615384615,False,False,277,36,1,0,1,1,0,0
44,Health officials in Nairobi County have confirmed multiple cases of malaria. Residents are experiencing symptoms including fatigue and fatigue. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,nairobi,2025-09-04 16:44:32.901689,-0.2986655062079882,negative,"['malaria', 'nairobi']",0,0,news,,,Health officials investigate Malaria outbreak in Nairobi,KBC News,https://synthetic-news.ke/article/1756993472_43,0.9111962094343256,0.0,,,,,,2025-09-04,0,0.4615384615384615,False,False,282,42,1,0,1,1,0,0
45,Health officials in Machakos County have confirmed multiple cases of flu. Residents are experiencing symptoms including weakness and weakness. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,machakos,2025-08-05 14:44:32.901689,-0.2256627973944762,negative,"['flu', 'machakos']",0,0,news,,,Machakos County reports increase in Flu infections,Health Kenya,https://synthetic-news.ke/article/1754394272_44,0.7232339346283018,0.0,,,,,,2025-08-05,0,0.2307692307692307,False,False,281,42,1,0,1,1,0,0
46,The Mombasa County health department is investigating a suspected pneumonia outbreak. Several residents have presented with sweating and sweating. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,mombasa,2025-08-16 07:44:32.903440,-0.3643424662918416,negative,"['pneumonia', 'mombasa']",0,0,news,,,Health officials investigate Pneumonia outbreak in Mombasa,Daily Nation,https://synthetic-news.ke/article/1755319472_45,0.9077914023910276,0.0,,,,,,2025-08-16,0,0.3076923076923077,False,True,279,36,1,0,1,1,0,0
469,"Skip to content
Kenyas healthcare system has once again been pushed into the spotlight, not because of progress, but due to troubling reports of fraud within the Social Health Authority, commonly kn… [+3898 chars]",,2025-09-25 18:31:48.000000,0.0,,['health'],0,0,news,,,Duale accused of going soft on fraudulent health facilities,News API,https://254news.co.ke/duale-accused-of-going-soft-on-fraudulent-health-facilities/,,0.0,,,,,,2025-09-25,0,0.0769230769230769,False,False,214,34,0,0,1,1,0,0
47,"Nakuru County is experiencing an increase in diarrhea cases. Local hospitals have reported patients with vomiting, vomiting, and vomiting. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",nakuru,2025-09-06 22:44:32.903440,-0.3944470217792606,negative,"['diarrhea', 'nakuru']",0,0,news,,,Residents urged to take precautions as Diarrhea spreads in Nakuru,Daily Nation,https://synthetic-news.ke/article/1757187872_46,0.8253978725624702,0.0,,,,,,2025-09-06,0,0.1538461538461538,False,True,268,36,1,0,1,1,0,0
48,Health officials in Nakuru County have confirmed multiple cases of pneumonia. Residents are experiencing symptoms including sweating and sweating. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,nakuru,2025-09-20 21:44:32.903440,-0.3815826014985054,negative,"['pneumonia', 'nakuru']",0,0,news,,,Ministry of Health issues Pneumonia alert for Nakuru,Citizen Digital,https://synthetic-news.ke/article/1758393872_47,0.7949906375148115,0.0,,,,,,2025-09-20,0,0.3076923076923077,False,True,285,42,1,0,1,1,0,0
49,"Kisii County is experiencing an increase in tuberculosis cases. Local hospitals have reported patients with cough, cough, and cough. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kisii,2025-09-03 15:44:32.903440,-0.2467592029315449,negative,"['tuberculosis', 'kisii']",0,0,news,,,Health workers respond to Tuberculosis cases in Kisii,Citizen Digital,https://synthetic-news.ke/article/1756903472_48,0.7701114262993397,0.0,,,,,,2025-09-03,0,0.1538461538461538,False,False,262,36,1,0,1,1,0,0
50,Health officials in Machakos County have confirmed multiple cases of flu. Residents are experiencing symptoms including fever and fever. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,machakos,2025-07-27 11:44:32.903440,-0.2351762779988295,negative,"['flu', 'machakos']",0,0,news,,,Health workers respond to Flu cases in Machakos,Capital FM,https://synthetic-news.ke/article/1753605872_49,0.776657890493592,0.0,,,,,,2025-07-27,0,0.3846153846153846,False,True,275,42,1,0,1,1,0,0
51,"Machakos County is experiencing an increase in typhoid cases. Local hospitals have reported patients with weakness, weakness, and weakness. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",machakos,2025-10-01 07:44:32.903440,-0.3822145002686033,negative,"['typhoid', 'machakos']",0,0,news,,,Typhoid outbreak: Machakos County affected,KBC News,https://synthetic-news.ke/article/1759293872_50,0.74157360729438,0.0,,,,,,2025-10-01,0,0.3846153846153846,False,False,269,36,1,0,1,1,0,0
52,"Kilifi County is experiencing an increase in cholera cases. Local hospitals have reported patients with fever, fever, and fever. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kilifi,2025-09-09 19:44:32.903440,-0.2019751103120887,negative,"['cholera', 'kilifi']",0,0,news,,,Health workers respond to Cholera cases in Kilifi,Health Kenya,https://synthetic-news.ke/article/1757436272_51,0.856108599723379,0.0,,,,,,2025-09-09,0,0.4615384615384615,False,False,258,36,1,0,1,1,0,0
53,The Nakuru County health department is investigating a suspected measles outbreak. Several residents have presented with pain and pain. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nakuru,2025-08-17 17:44:32.903440,-0.2822961713212675,negative,"['measles', 'nakuru']",0,0,news,,,Residents urged to take precautions as Measles spreads in Nakuru,Health Kenya,https://synthetic-news.ke/article/1755441872_52,0.8589509328420565,0.0,,,,,,2025-08-17,0,0.3076923076923077,False,True,268,36,1,0,1,1,0,0
54,The Kakamega County health department is investigating a suspected influenza outbreak. Several residents have presented with dizziness and dizziness. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kakamega,2025-09-13 19:44:32.903440,-0.2874443307998613,negative,"['influenza', 'kakamega']",0,0,news,,,Health officials investigate Influenza outbreak in Kakamega,KBC News,https://synthetic-news.ke/article/1757781872_53,0.7339411948804911,0.0,,,,,,2025-09-13,0,0.4615384615384615,False,True,282,36,1,0,1,1,0,0
55,Health officials in Kilifi County have confirmed multiple cases of tuberculosis. Residents are experiencing symptoms including headache and headache. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kilifi,2025-08-19 14:44:32.912841,-0.3533745743071022,negative,"['tuberculosis', 'kilifi']",0,0,news,,,Tuberculosis cases surge in Kilifi County,Capital FM,https://synthetic-news.ke/article/1755603872_54,0.9021957588206844,0.0,,,,,,2025-08-19,0,0.0769230769230769,False,False,288,42,1,0,1,1,0,0
56,The Kisumu County health department is investigating a suspected measles outbreak. Several residents have presented with fatigue and fatigue. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kisumu,2025-08-05 22:44:32.914058,-0.2878847457923721,negative,"['measles', 'kisumu']",0,0,news,,,Kisumu hospitals overwhelmed with Measles patients,Capital FM,https://synthetic-news.ke/article/1754423072_55,0.8453825840492935,0.0,,,,,,2025-08-05,0,0.3846153846153846,False,False,274,36,1,0,1,1,0,0
57,The Nairobi County health department is investigating a suspected covid outbreak. Several residents have presented with vomiting and vomiting. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nairobi,2025-08-23 19:44:32.914058,-0.2536320393061106,negative,"['covid', 'nairobi']",0,0,news,,,Covid outbreak: Nairobi County affected,KBC News,https://synthetic-news.ke/article/1755967472_56,0.7123995950146236,0.0,,,,,,2025-08-23,0,0.4615384615384615,False,True,275,36,1,0,1,1,0,0
58,"Kakamega County is experiencing an increase in meningitis cases. Local hospitals have reported patients with fever, fever, and fever. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kakamega,2025-09-11 02:44:32.914058,-0.360588999424879,negative,"['meningitis', 'kakamega']",0,0,news,,,Meningitis outbreak: Kakamega County affected,Kenya Medical Times,https://synthetic-news.ke/article/1757547872_57,0.8227428552214837,0.0,,,,,,2025-09-11,1,0.5384615384615384,False,False,263,36,1,0,1,1,0,0
59,"Mombasa County is experiencing an increase in flu cases. Local hospitals have reported patients with fever, fever, and fever. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",mombasa,2025-08-15 04:44:32.914058,-0.2192041434948344,negative,"['flu', 'mombasa']",0,0,news,,,Flu outbreak: Mombasa County affected,Kenya Medical Times,https://synthetic-news.ke/article/1755222272_58,0.7474526380480637,0.0,,,,,,2025-08-15,1,0.6923076923076923,False,False,255,36,1,0,1,1,0,0
60,The Mombasa County health department is investigating a suspected meningitis outbreak. Several residents have presented with headache and headache. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,mombasa,2025-09-07 22:44:32.914058,-0.2684009655680022,negative,"['meningitis', 'mombasa']",0,0,news,,,Meningitis cases surge in Mombasa County,The Standard,https://synthetic-news.ke/article/1757274272_59,0.8047708277812884,0.0,,,,,,2025-09-07,0,0.3076923076923077,False,True,280,36,1,0,1,1,0,0
61,Health officials in Mombasa County have confirmed multiple cases of measles. Residents are experiencing symptoms including fatigue and fatigue. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,mombasa,2025-07-23 19:44:32.914058,-0.362659136127343,negative,"['measles', 'mombasa']",0,0,news,,,Health workers respond to Measles cases in Mombasa,Kenya Health News,https://synthetic-news.ke/article/1753289072_60,0.7694651753488893,0.0,,,,,,2025-07-23,0,0.0769230769230769,False,False,282,42,1,0,1,1,0,0
62,The Kilifi County health department is investigating a suspected yellow fever outbreak. Several residents have presented with chills and chills. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kilifi,2025-07-29 00:44:32.914058,-0.3385558363744658,negative,"['yellow fever', 'kilifi']",0,0,news,,,Kilifi hospitals overwhelmed with Yellow Fever patients,Capital FM,https://synthetic-news.ke/article/1753739072_61,0.9119750982862956,0.0,,,,,,2025-07-29,1,0.5384615384615384,False,False,277,37,1,0,1,1,0,0
63,Health officials in Thika County have confirmed multiple cases of covid. Residents are experiencing symptoms including sweating and sweating. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,thika,2025-09-26 00:44:32.914058,-0.2833693620221207,negative,"['covid', 'thika']",0,0,news,,,Residents urged to take precautions as Covid spreads in Thika,Citizen Digital,https://synthetic-news.ke/article/1758836672_62,0.7398688404777783,0.0,,,,,,2025-09-26,0,0.2307692307692307,False,False,280,42,1,0,1,1,0,0
64,The Kakamega County health department is investigating a suspected typhoid outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kakamega,2025-09-21 06:44:32.914058,-0.2368828247465222,negative,"['typhoid', 'kakamega']",0,0,news,,,Kakamega County reports increase in Typhoid infections,KBC News,https://synthetic-news.ke/article/1758426272_63,0.9499943037569774,0.0,,,,,,2025-09-21,0,0.3076923076923077,False,True,272,36,1,0,1,1,0,0
65,Health officials in Machakos County have confirmed multiple cases of typhoid. Residents are experiencing symptoms including chills and chills. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,machakos,2025-08-20 13:44:32.914058,-0.2452102660766291,negative,"['typhoid', 'machakos']",0,0,news,,,Residents urged to take precautions as Typhoid spreads in Machakos,KBC News,https://synthetic-news.ke/article/1755686672_64,0.8444854030768597,0.0,,,,,,2025-08-20,0,0.0769230769230769,False,False,281,42,1,0,1,1,0,0
66,Health officials in Machakos County have confirmed multiple cases of malaria. Residents are experiencing symptoms including nausea and nausea. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,machakos,2025-09-27 22:44:32.914058,-0.3739228484255313,negative,"['malaria', 'machakos']",0,0,news,,,Machakos hospitals overwhelmed with Malaria patients,The Standard,https://synthetic-news.ke/article/1759002272_65,0.9497025378689932,0.0,,,,,,2025-09-27,0,0.3076923076923077,False,True,281,42,1,0,1,1,0,0
67,"Garissa County is experiencing an increase in tuberculosis cases. Local hospitals have reported patients with fatigue, fatigue, and fatigue. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",garissa,2025-10-11 08:44:32.914058,-0.3522321665233407,negative,"['tuberculosis', 'garissa']",0,0,news,,,Garissa County reports increase in Tuberculosis infections,Kenya Medical Times,https://synthetic-news.ke/article/1760161472_66,0.8163703705112755,0.0,,,,,,2025-10-11,0,0.1538461538461538,False,True,270,36,1,0,1,1,0,0
68,Health officials in Kisii County have confirmed multiple cases of yellow fever. Residents are experiencing symptoms including dizziness and dizziness. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kisii,2025-10-03 13:44:32.914058,-0.2452572398456011,negative,"['yellow fever', 'kisii']",0,0,news,,,Yellow Fever outbreak: Kisii County affected,Citizen Digital,https://synthetic-news.ke/article/1759488272_67,0.754520590379036,0.0,,,,,,2025-10-03,0,0.4615384615384615,False,False,289,43,1,0,1,1,0,0
69,The Meru County health department is investigating a suspected cholera outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,meru,2025-08-15 10:44:32.914058,-0.2642469804645967,negative,"['cholera', 'meru']",0,0,news,,,Health officials investigate Cholera outbreak in Meru,Daily Nation,https://synthetic-news.ke/article/1755243872_68,0.7741306886777055,0.0,,,,,,2025-08-15,0,0.4615384615384615,False,False,268,36,1,0,1,1,0,0
70,The Kisumu County health department is investigating a suspected measles outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kisumu,2025-08-20 06:44:32.914058,-0.3235774011745932,negative,"['measles', 'kisumu']",0,0,news,,,Health workers respond to Measles cases in Kisumu,The Standard,https://synthetic-news.ke/article/1755661472_69,0.8391236343291512,0.0,,,,,,2025-08-20,0,0.3076923076923077,False,False,270,36,1,0,1,1,0,0
71,Health officials in Mombasa County have confirmed multiple cases of measles. Residents are experiencing symptoms including nausea and nausea. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,mombasa,2025-08-29 07:44:32.914058,-0.3599591819205057,negative,"['measles', 'mombasa']",0,0,news,,,Residents urged to take precautions as Measles spreads in Mombasa,Kenya Health News,https://synthetic-news.ke/article/1756442672_70,0.7287428705231511,0.0,,,,,,2025-08-29,0,0.0769230769230769,False,False,280,42,1,0,1,1,0,0
72,The Nakuru County health department is investigating a suspected cholera outbreak. Several residents have presented with dizziness and dizziness. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nakuru,2025-08-23 19:44:32.914058,-0.3334480562012414,negative,"['cholera', 'nakuru']",0,0,news,,,Health officials investigate Cholera outbreak in Nakuru,The Standard,https://synthetic-news.ke/article/1755967472_71,0.9266077736605391,0.0,,,,,,2025-08-23,0,0.4615384615384615,False,True,278,36,1,0,1,1,0,0
73,The Garissa County health department is investigating a suspected flu outbreak. Several residents have presented with chills and chills. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,garissa,2025-07-18 05:44:32.914058,-0.3391457501405521,negative,"['flu', 'garissa']",0,0,news,,,Garissa County reports increase in Flu infections,Citizen Digital,https://synthetic-news.ke/article/1752806672_72,0.8790245865469559,0.0,,,,,,2025-07-18,0,0.4615384615384615,False,False,269,36,1,0,1,1,0,0
74,Health officials in Kitale County have confirmed multiple cases of malaria. Residents are experiencing symptoms including vomiting and vomiting. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kitale,2025-09-03 16:44:32.929603,-0.3836504473731119,negative,"['malaria', 'kitale']",0,0,news,,,Residents urged to take precautions as Malaria spreads in Kitale,KBC News,https://synthetic-news.ke/article/1756907072_73,0.8702635018186967,0.0,,,,,,2025-09-03,0,0.2307692307692307,False,False,283,42,1,0,1,1,0,0
75,The Machakos County health department is investigating a suspected cholera outbreak. Several residents have presented with fatigue and fatigue. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,machakos,2025-10-09 21:44:32.930691,-0.28965732079427,negative,"['cholera', 'machakos']",0,0,news,,,Cholera outbreak: Machakos County affected,Health Kenya,https://synthetic-news.ke/article/1760035472_74,0.89753682953121,0.0,,,,,,2025-10-09,0,0.4615384615384615,False,False,276,36,1,0,1,1,0,0
76,Health officials in Meru County have confirmed multiple cases of influenza. Residents are experiencing symptoms including cough and cough. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,meru,2025-07-24 19:44:32.933656,-0.2635094589094108,negative,"['influenza', 'meru']",0,0,news,,,Influenza cases surge in Meru County,Health Kenya,https://synthetic-news.ke/article/1753375472_75,0.735027958911203,0.0,,,,,,2025-07-24,0,0.2307692307692307,False,False,277,42,1,0,1,1,0,0
77,"Meru County is experiencing an increase in dengue cases. Local hospitals have reported patients with cough, cough, and cough. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",meru,2025-07-18 01:44:32.933656,-0.3359539416397786,negative,"['dengue', 'meru']",0,0,news,,,Health officials investigate Dengue outbreak in Meru,Kenya Health News,https://synthetic-news.ke/article/1752792272_76,0.859709418528136,0.0,,,,,,2025-07-18,0,0.3846153846153846,False,False,255,36,1,0,1,1,0,0
78,"Mombasa County is experiencing an increase in influenza cases. Local hospitals have reported patients with weakness, weakness, and weakness. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",mombasa,2025-07-17 22:44:32.937322,-0.3935076203551914,negative,"['influenza', 'mombasa']",0,0,news,,,Health workers respond to Influenza cases in Mombasa,KBC News,https://synthetic-news.ke/article/1752781472_77,0.8278232595187789,0.0,,,,,,2025-07-17,0,0.3076923076923077,False,False,270,36,1,0,1,1,0,0
79,"Eldoret County is experiencing an increase in tuberculosis cases. Local hospitals have reported patients with headache, headache, and headache. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",eldoret,2025-08-09 13:44:32.937322,-0.3939617604848136,negative,"['tuberculosis', 'eldoret']",0,0,news,,,Residents urged to take precautions as Tuberculosis spreads in Eldoret,Capital FM,https://synthetic-news.ke/article/1754736272_78,0.7487596889417618,0.0,,,,,,2025-08-09,0,0.1538461538461538,False,True,273,36,1,0,1,1,0,0
80,"Nyeri County is experiencing an increase in yellow fever cases. Local hospitals have reported patients with cough, cough, and cough. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",nyeri,2025-08-15 10:44:32.937322,-0.3632304645606554,negative,"['yellow fever', 'nyeri']",0,0,news,,,Health officials investigate Yellow Fever outbreak in Nyeri,Kenya Medical Times,https://synthetic-news.ke/article/1755243872_79,0.7411829036777858,0.0,,,,,,2025-08-15,1,0.5384615384615384,False,False,262,37,1,0,1,1,0,0
81,Health officials in Kilifi County have confirmed multiple cases of meningitis. Residents are experiencing symptoms including vomiting and vomiting. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kilifi,2025-08-03 09:44:32.937322,-0.2452911518050559,negative,"['meningitis', 'kilifi']",0,0,news,,,Meningitis cases surge in Kilifi County,Kenya Medical Times,https://synthetic-news.ke/article/1754203472_80,0.8740779188546933,0.0,,,,,,2025-08-03,0,0.0769230769230769,False,True,286,42,1,0,1,1,0,0
82,The Eldoret County health department is investigating a suspected typhoid outbreak. Several residents have presented with vomiting and vomiting. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,eldoret,2025-07-19 05:44:32.937322,-0.3154345156907445,negative,"['typhoid', 'eldoret']",0,0,news,,,Typhoid outbreak: Eldoret County affected,Daily Nation,https://synthetic-news.ke/article/1752893072_81,0.736750548623884,0.0,,,,,,2025-07-19,0,0.3076923076923077,False,True,277,36,1,0,1,1,0,0
83,The Kisumu County health department is investigating a suspected yellow fever outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kisumu,2025-08-17 14:44:32.937322,-0.3773912088128022,negative,"['yellow fever', 'kisumu']",0,0,news,,,Yellow Fever cases surge in Kisumu County,Kenya Health News,https://synthetic-news.ke/article/1755431072_82,0.8281452037161481,0.0,,,,,,2025-08-17,0,0.4615384615384615,False,True,275,37,1,0,1,1,0,0
